file	line	bytes	tag	action	reason
scripts/check-destructive.mjs	240	588	WHY	rewrite	why the smallest branch; the intent's name and the sibling gate's mistake go to the history document
scripts/check-destructive.mjs	250	52	CONTRACT	keep	type annotation only; kept
scripts/check-destructive.mjs	253	515	WHY	rewrite	why offsets come from one text and matching from the other; the vacuous run goes to the history document
scripts/check-destructive.mjs	300	261	WHY	keep	both directions of completeness; already short
scripts/check-destructive.mjs	326	82	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-destructive.mjs	328	1686	WHY	rewrite	why the detector was blind, the recurring class, and why a policy rather than a typed confirmation; the tool name and the date go to the history document
scripts/check-destructive.mjs	363	74	CONTRACT	keep	where the names come from; one line already
scripts/check-destructive.mjs	374	182	WHY	rewrite	the zero-scope arm; the measurement goes to the history document
scripts/check-destructive.mjs	385	151	CONTRACT	keep	why these two; two lines already
scripts/check-destructive.mjs	391	77	WHY	keep	why an entry carries its reason; one line already
scripts/check-destructive.mjs	444	283	WHY	rewrite	why comments are left in place here
scripts/check-destructive.mjs	470	902	WHY	rewrite	what the guarantee is worth, why whole-source and why comments are stripped; the ruling reference goes to the history document
scripts/check-destructive.mjs	488	46	CONTRACT	keep	type annotation only; kept
scripts/check-destructive.mjs	491	23	CONTRACT	keep	type annotation only; kept
scripts/check-destructive.mjs	505	344	CONTRACT	rewrite	why a window rather than co-occurrence
scripts/check-destructive.mjs	516	23	CONTRACT	keep	type annotation only; kept
scripts/check-destructive.mjs	526	365	WHY	rewrite	why the control runs first
scripts/check-destructive.mjs	550	630	WHY	rewrite	why this file is excluded and why the exclusion is named; the measured run goes to the history document
scripts/check-destructive.mjs	569	142	WHY	keep	the zero-scope arm; two lines already
scripts/check-destructive.mjs	580	23	CONTRACT	keep	type annotation only; kept
scripts/check-destructive.mjs	591	197	WHY	rewrite	what a zero here would mean
scripts/check-destructive.mjs	615	1335	NUMBER	rewrite	why the floor is not raised on every addition, and what finally raised it; three dated re-measurements and their counts go to the history document
scripts/check-floors.mjs	1	3667	CONTRACT	rewrite	why it exists, how it measures, why a pipe is not a log, the per-branch naming and both boundary halves; the drift figures and the timings go to the history document
scripts/check-floors.mjs	86	1442	NUMBER	rewrite	why a percentage, why a flat minimum and why they combine as a maximum; the named example and its rotted count go to the history document
scripts/check-floors.mjs	116	21	CONTRACT	keep	type annotation only; kept
scripts/check-floors.mjs	119	510	CONTRACT	rewrite	what the map buys, in two lines
scripts/check-floors.mjs	133	199	CONTRACT	keep	why it is unfloored and which tier; already short
scripts/check-floors.mjs	139	287	CONTRACT	rewrite	which tier it is actually on, and what its floors are
scripts/check-floors.mjs	147	379	CONTRACT	rewrite	why a delegating gate emits nothing to read
scripts/check-floors.mjs	155	405	CONTRACT	rewrite	why a volatile scope floor reads as drift and is not; the measurement goes to the history document
scripts/check-floors.mjs	165	105	CONTRACT	keep	what the map is; already short
scripts/check-floors.mjs	171	553	CONTRACT	rewrite	the recursion and why nothing is lost
scripts/check-floors.mjs	191	80	CONTRACT	keep	type annotation only; kept
scripts/check-floors.mjs	200	186	CONTRACT	keep	why the list is derived; already short
scripts/check-floors.mjs	205	536	WHY	rewrite	why the tier restriction is correctness rather than speed
scripts/check-floors.mjs	217	558	WHY	rewrite	why CI is narrower and why it is detected rather than flagged; the five gate names go to the history document
scripts/check-floors.mjs	231	393	CONTRACT	rewrite	why the name comes off the line
scripts/check-floors.mjs	256	1362	WHY	rewrite	why the pipe is the default, why the gate list must travel with it and why it is not the rejected shape; the timing goes to the history document
scripts/check-floors.mjs	286	82	CONTRACT	keep	type annotation only; kept
scripts/check-floors.mjs	288	23	CONTRACT	keep	type annotation only; kept
scripts/check-floors.mjs	290	23	CONTRACT	keep	type annotation only; kept
scripts/check-floors.mjs	346	499	WHY	rewrite	why a failed gate contributes nothing, and why the pipe path needs no equivalent
scripts/check-floors.mjs	372	282	CONTRACT	rewrite	what the dedupe key is and why it is safe
scripts/check-floors.mjs	378	93	CONTRACT	keep	type annotation only; kept
scripts/check-floors.mjs	416	83	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-floors.mjs	418	365	NUMBER	rewrite	why this floor is on lines read rather than assertions; the measurement and its date go to the history document
scripts/check-floors.mjs	428	281	NUMBER	rewrite	why the CI branch reads fewer and how it was measured
scripts/sync-content.mjs	1	2091	CONTRACT	rewrite	what it writes, that it runs no gate, why that is not wired in and the bulk-path shape; the false claim's two halves and the batch note go to the history document
scripts/sync-content.mjs	55	57	CONTRACT	keep	one line already; kept
scripts/sync-content.mjs	58	87	CONTRACT	keep	one line already; kept
scripts/sync-content.mjs	67	35	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	72	73	CONTRACT	keep	one line already; kept
scripts/sync-content.mjs	77	23	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	80	151	WHY	keep	why the delete is scoped; two lines already
scripts/sync-content.mjs	92	420	WHY	rewrite	why the rule is applied here rather than in the build product
scripts/sync-content.mjs	98	781	WHY	rewrite	the two rules in one predicate, and why the null matters beyond tidiness; the date goes to the history document
scripts/sync-content.mjs	117	286	WHY	rewrite	who owns the rule and what stays here
scripts/sync-content.mjs	152	131	WHY	keep	why tags are additive; two lines already
scripts/sync-content.mjs	172	506	WHY	rewrite	why wholesale here and scoped in the editor
scripts/sync-content.mjs	184	205	CONTRACT	keep	why it is deduped here; already short
scripts/sync-content.mjs	197	74	CONTRACT	keep	one line already; kept
scripts/sync-content.mjs	203	407	CONTRACT	rewrite	why replaced outright and why both indexes are rebuilt
scripts/sync-content.mjs	214	23	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	237	267	CONTRACT	keep	why one command string; already short
scripts/sync-content.mjs	252	1901	WHY	rewrite	the named exemption and why all three; the ruling date and the per-file statement list go to the history document
scripts/sync-content.mjs	291	47	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	297	67	CONTRACT	keep	why the throw; one line already
scripts/sync-content.mjs	304	66	CONTRACT	keep	one line already; kept
scripts/sync-content.mjs	320	2126	CONTRACT	rewrite	the five classes, why the write still runs and why a failed read throws; the ruling reference goes to the history document
scripts/sync-content.mjs	356	23	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	369	96	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	373	18	CONTRACT	keep	type annotation only; kept
scripts/sync-content.mjs	399	67	CONTRACT	keep	who reads this line; one line already
scripts/sync-content.mjs	406	136	CONTRACT	keep	why the path is computed; two lines already
scripts/sync-content.mjs	423	641	WHY	rewrite	why the file is the source and why the decode is explicit; the seeded row's history goes to the history document
scripts/sync-content.mjs	458	229	WHY	keep	why it is its own file; already short
scripts/sync-content.mjs	474	583	WHY	rewrite	why the shadow table is the only count that can fail; the measured reading goes to the history document
scripts/sync-content.mjs	514	306	WHY	rewrite	the same trap on the other index
scripts/sync-content.mjs	531	369	WHY	rewrite	why nonzero comes last
scripts/sync-content.mjs	552	22	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	2	5145	CONTRACT	rewrite	the four assertions, why no thresholds, why bytes per pixel, why delivered dimensions and why two floors; the defect's byte table, the ladder table and the dated measurements go to the history document
scripts/check-image-weight.mjs	108	27	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	116	468	CONTRACT	rewrite	why D1 holds the key set and why one command string
scripts/check-image-weight.mjs	142	199	WHY	keep	why trashed rows are excluded; two lines already
scripts/check-image-weight.mjs	155	559	WHY	rewrite	why it is not narrowed to one tier
scripts/check-image-weight.mjs	173	739	CONTRACT	rewrite	what decides the verdict and why the mime column cannot
scripts/check-image-weight.mjs	230	134	CONTRACT	keep	which chunks carry no verdict, and the padding; two lines already
scripts/check-image-weight.mjs	237	546	CONTRACT	keep	why the function is pure; already at the column limit
scripts/check-image-weight.mjs	250	23	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	253	26	CONTRACT	keep	assertion 1; one line already
scripts/check-image-weight.mjs	264	69	CONTRACT	keep	assertion 2; one line already
scripts/check-image-weight.mjs	272	152	WHY	keep	why equal pixel counts are skipped; two lines already
scripts/check-image-weight.mjs	287	52	CONTRACT	keep	assertion 3; one line already
scripts/check-image-weight.mjs	289	42	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	305	1891	CONTRACT	rewrite	the two artifacts, why pure and why the chunk type rather than a ceiling; the second call site and the ratio go to the history document
scripts/check-image-weight.mjs	345	23	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	371	26	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	394	23	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	396	23	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	409	299	WHY	rewrite	why a lossless origin is skipped
scripts/check-image-weight.mjs	422	108	CONTRACT	keep	type annotation only; kept
scripts/check-image-weight.mjs	460	296	WHY	rewrite	what an empty sweep prints
scripts/check-image-weight.mjs	476	313	CONTRACT	rewrite	section marker plus why the bytes are the stored ones
scripts/check-image-weight.mjs	499	377	WHY	rewrite	why the ladder's floor does not cover this
scripts/check-image-weight.mjs	527	55	CONTRACT	keep	why it is importable; one line already
scripts/check-migrations.mjs	1	2934	CONTRACT	rewrite	both boundary halves, why normalized content and why rule 12 cannot be satisfied; the CRLF discovery and the backlog reference go to the history document
scripts/check-migrations.mjs	76	310	NUMBER	rewrite	what the floor protects; both dated counts go to the history document
scripts/check-migrations.mjs	87	80	CONTRACT	keep	type annotation only; kept
scripts/check-migrations.mjs	96	362	CONTRACT	rewrite	why normalized, in two lines
scripts/check-migrations.mjs	113	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-migrations.mjs	124	577	WHY	rewrite	why this scope floor is in the meta-gate and why it still exits hard, with its citation
scripts/check-migrations.mjs	149	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-migrations.mjs	152	37	CONTRACT	keep	type annotation only; kept
scripts/check-migrations.mjs	154	37	CONTRACT	keep	type annotation only; kept
scripts/check-migrations.mjs	162	327	WHY	rewrite	why a changed hash needs a flag and a new file does not
scripts/check-migrations.mjs	185	79	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-migrations.mjs	198	49	CONTRACT	keep	type annotation only; kept
scripts/check-migrations.mjs	213	76	CONTRACT	keep	direction 1; one line already
scripts/check-migrations.mjs	235	56	CONTRACT	keep	direction 2; one line already
scripts/check-migrations.mjs	252	81	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-migrations.mjs	254	1457	WHY	rewrite	why the obligation exists, why it lives in this gate and the boundary; the window number, the migration's name and the lag go to the history document
scripts/check-migrations.mjs	280	93	CONTRACT	keep	one owner; one line already
scripts/check-migrations.mjs	292	155	WHY	keep	the prose trap and its victims; two lines already
scripts/check-migrations.mjs	328	323	WHY	rewrite	why position and why the crudeness is right
scripts/check-migrations.mjs	352	80	CONTRACT	rewrite	section marker, rule padding cut
scripts/check-migrations.mjs	354	3038	WHY	rewrite	why the blind spot was structural, why read directly, the three states and why names; the lag's duration goes to the history document
scripts/check-migrations.mjs	411	88	CONTRACT	keep	what it answers and what null means; one line already
scripts/check-migrations.mjs	448	167	WHY	keep	the zero-scope arm; two lines already
scripts/check-migrations.mjs	472	1037	NUMBER	rewrite	what this floors that the scope floor cannot, and why the environment matters, with its citation; both measured counts go to the history document
scripts/lib/uptimerobot.mjs	1	2510	CONTRACT	rewrite	why one module, that the contract was measured from the API, and the rate limit; the verbatim validation errors and the endpoint inventory go to the history document
scripts/lib/uptimerobot.mjs	50	20	CONTRACT	keep	one line already; kept
scripts/lib/uptimerobot.mjs	53	524	WHY	rewrite	why the constant is here and why beside its consumers
scripts/lib/uptimerobot.mjs	71	511	WHY	rewrite	why not-paused rather than up
scripts/lib/uptimerobot.mjs	83	479	CONTRACT	rewrite	what a failure may report
scripts/lib/uptimerobot.mjs	110	75	CONTRACT	keep	one line already; kept
scripts/lib/uptimerobot.mjs	115	498	WHY	rewrite	what a first-page read would conclude in each direction
scripts/lib/uptimerobot.mjs	142	1321	WHY	rewrite	that the two views are independent, and which direction is dangerous; the polling timeline and the date go to the history document
scripts/lib/uptimerobot.mjs	180	1534	WHY	rewrite	who owns the host, why the keyword is the longer string and that the status code is a second signal; the body shapes go to the history document
scripts/lib/uptimerobot.mjs	217	610	WHY	rewrite	why the trailing slash matters; the dry-run output and its date go to the history document
scripts/lib/uptimerobot.mjs	231	376	WHY	rewrite	why the two monitors differ here
scripts/lib/uptimerobot.mjs	259	458	WHY	rewrite	why a subset; the example field names go to the history document
scripts/lib/uptimerobot.mjs	278	1421	WHY	rewrite	the asymmetry, what it costs each consumer and that both values were measured; the field names, the values and the dates go to the history document
scripts/lib/uptimerobot.mjs	311	451	CONTRACT	rewrite	one function for both consumers, with its citation
scripts/lib/uptimerobot.mjs	323	54	CONTRACT	keep	type annotation only; kept
scripts/lib/uptimerobot.mjs	325	211	WHY	rewrite	why unchanged rather than undefined, with its citation
scripts/lib/uptimerobot.mjs	331	212	CONTRACT	keep	what it answers; already short
scripts/lib/route-render.mjs	1	1494	CONTRACT	rewrite	why it exists, what the stubbing limits it to and what the second consumer brought; the redesign framing goes to the history document
scripts/lib/route-render.mjs	38	367	WHY	rewrite	why it is exported and why it is implausible
scripts/lib/route-render.mjs	48	164	CONTRACT	keep	how the alias resolves; two lines already
scripts/lib/route-render.mjs	62	495	CONTRACT	rewrite	why the stub is CJS
scripts/lib/route-render.mjs	75	304	WHY	rewrite	why inside the repo
scripts/lib/route-render.mjs	83	39	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	87	131	CONTRACT	keep	which surfaces are stubbed; two lines already
scripts/lib/route-render.mjs	97	127	CONTRACT	keep	why the specifier still needs resolving; two lines already
scripts/lib/route-render.mjs	104	1175	WHY	rewrite	why esbuild refuses it, why not a build product and what the sentinel costs
scripts/lib/route-render.mjs	139	149	CONTRACT	keep	why they stay external; two lines already
scripts/lib/route-render.mjs	145	287	CONTRACT	keep	why the banner is needed; already short
scripts/lib/route-render.mjs	164	397	CONTRACT	keep	what the options are; already short
scripts/lib/route-render.mjs	178	18	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	188	1015	WHY	rewrite	why client state must be seedable and why not through loader data; the session reference goes to the history document
scripts/lib/route-render.mjs	212	18	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	216	68	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	218	44	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	223	548	CONTRACT	rewrite	which fields are contractual and why the rest are not
scripts/lib/route-render.mjs	235	763	CONTRACT	rewrite	what a form's identity is and why disabled controls are excluded
scripts/lib/route-render.mjs	252	90	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	255	453	WHY	rewrite	why the attribute comes first and why a flat scan suffices
scripts/lib/route-render.mjs	261	78	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	274	98	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	289	23	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	294	187	WHY	keep	why disabled controls are skipped; already short
scripts/lib/route-render.mjs	302	379	WHY	rewrite	why an unchecked box is what makes the field honest
scripts/lib/route-render.mjs	309	1049	WHY	rewrite	why the split is by name, and what a valueless checkbox sends
scripts/lib/route-render.mjs	333	23	CONTRACT	keep	type annotation only; kept
scripts/lib/route-render.mjs	344	71	CONTRACT	keep	one line already; kept
scripts/lib/route-render.mjs	353	127	CONTRACT	keep	one line already; kept
scripts/lib/route-render.mjs	358	435	WHY	rewrite	why distinct
scripts/check-hook-scope.mjs	1	2392	CONTRACT	rewrite	why a scope change is the dangerous edit, why the cases are paired, the boundary and why the interpreter is resolved; the ruling number, the ENOENT run and the deleted gate go to the history document
scripts/check-hook-scope.mjs	65	80	CONTRACT	keep	type annotation only; kept
scripts/check-hook-scope.mjs	80	451	WHY	rewrite	why the resolution is a precondition rather than per case
scripts/check-hook-scope.mjs	95	344	CONTRACT	rewrite	why the path gets its own const
scripts/check-hook-scope.mjs	105	371	CONTRACT	rewrite	what cwd is and what moves the command
scripts/check-hook-scope.mjs	131	428	CONTRACT	rewrite	why the parent directory is derived; the case count and the sibling's name go to the history document
scripts/check-hook-scope.mjs	161	790	WHY	rewrite	why the return path is derived, and what a fixture about the checkout's name asserts; the catching gate and the run go to the history document
scripts/check-hook-scope.mjs	226	351	WHY	rewrite	the pairing rule, stated once for every pair below
scripts/check-hook-scope.mjs	242	580	WHY	rewrite	what the semicolon did, in two lines; the exit code and the arm's message go to the history document
scripts/check-hook-scope.mjs	262	310	WHY	rewrite	the pair, on the first pair's grounds
scripts/check-hook-scope.mjs	278	354	WHY	rewrite	why refusing a read is still wrong
scripts/check-hook-scope.mjs	294	538	WHY	rewrite	what an unresolvable path was read as, and why home; the ruling number goes to the history document
scripts/check-hook-scope.mjs	313	385	WHY	rewrite	the unsafe way to implement the loosening
scripts/check-hook-scope.mjs	328	1087	WHY	rewrite	why the word boundary failed, and why folding alone was not enough; every measured bypass and the date go to the history document
scripts/check-hook-scope.mjs	359	238	WHY	rewrite	why widening the name must not widen the scope
scripts/check-hook-scope.mjs	392	326	WHY	rewrite	two owners of one needle, and what it cost
scripts/check-hook-scope.mjs	408	365	WHY	rewrite	why over-blocking is the cheapest wrong fix, and why the flag is not folded
scripts/check-hook-scope.mjs	428	244	WHY	rewrite	why passes are printed too
scripts/check-hook-scope.mjs	443	550	NUMBER	rewrite	why a one-array gate needs this floor and why slack is zero; three dated counts go to the history document
scripts/lib/tokens.mjs	1	811	CONTRACT	rewrite	what it is for and why check:contrast keeps its own copy
scripts/lib/tokens.mjs	23	303	CONTRACT	rewrite	why the token block stayed put; the split's date goes to the history document
scripts/lib/tokens.mjs	32	984	WHY	rewrite	why both entries must be followed, and that the floor caught it again; the two counts and the dates go to the history document
scripts/lib/tokens.mjs	52	404	CONTRACT	rewrite	why this module is the source of the public order; the previous location goes to the history document
scripts/lib/tokens.mjs	63	2364	CONTRACT	rewrite	why it exists, why derived, why imports come first; three narrowings, their counts and the Tailwind history go to the history document
scripts/lib/tokens.mjs	108	23	CONTRACT	keep	type annotation only; kept
scripts/lib/tokens.mjs	111	27	CONTRACT	keep	type annotation only; kept
scripts/lib/tokens.mjs	120	178	CONTRACT	keep	where the public cascade is read from; already short
scripts/lib/tokens.mjs	125	549	CONTRACT	rewrite	why both import forms
scripts/lib/tokens.mjs	155	905	WHY	rewrite	why route sheets are included and what is and is not claimed about order
scripts/lib/tokens.mjs	171	463	WHY	rewrite	why every module and not only routes
scripts/lib/tokens.mjs	180	46	CONTRACT	keep	type annotation only; kept
scripts/lib/tokens.mjs	188	399	WHY	rewrite	why the admin entry is placed by hand
scripts/lib/tokens.mjs	209	265	CONTRACT	keep	fail closed on a missing file; already short
scripts/lib/tokens.mjs	222	155	CONTRACT	keep	why one of them is a :not(); two lines already
scripts/lib/tokens.mjs	232	712	CONTRACT	rewrite	the two traps, both already paid for once
scripts/lib/tokens.mjs	260	37	CONTRACT	keep	type annotation only; kept
scripts/lib/tokens.mjs	265	69	WHY	keep	the zero-scope rule; one line already
scripts/lib/tokens.mjs	270	576	CONTRACT	rewrite	both fail-closed directions
scripts/lib/tokens.mjs	284	37	CONTRACT	keep	type annotation only; kept
scripts/lib/tokens.mjs	299	325	CONTRACT	rewrite	why normalisation is needed
scripts/check-charts.mjs	1	2367	CONTRACT	rewrite	the boundary, the four assertions and the scope note; the shiki incident and the corpus-gate aside go to the history document
scripts/check-charts.mjs	62	83	CONTRACT	keep	where the number comes from; one line already
scripts/check-charts.mjs	64	81	CONTRACT	keep	where the number comes from; one line already
scripts/check-charts.mjs	70	50	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	80	423	CONTRACT	rewrite	why every rule has a paired negative
scripts/check-charts.mjs	111	212	CONTRACT	keep	why both shapes; already short
scripts/check-charts.mjs	129	20	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	132	64	CONTRACT	keep	one line already; kept
scripts/check-charts.mjs	133	18	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	137	28	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	140	81	CONTRACT	keep	one line already; kept
scripts/check-charts.mjs	145	143	CONTRACT	keep	why the same file; two lines already
scripts/check-charts.mjs	152	83	CONTRACT	keep	one line already; kept
scripts/check-charts.mjs	182	129	CONTRACT	keep	why the same conditions; two lines already
scripts/check-charts.mjs	190	253	WHY	keep	which comments come out first and why; already short
scripts/check-charts.mjs	194	599	WHY	rewrite	why weak is required and why weak is sufficient; the measurement goes to the history document
scripts/check-charts.mjs	211	771	WHY	rewrite	why the converter rather than hand-built options; the version, the error and the date go to the history document
scripts/check-charts.mjs	235	23	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	245	986	NUMBER	rewrite	what an empty list would make agree, why input and output floors differ, and why exact here
scripts/check-charts.mjs	269	30	CONTRACT	keep	assertion 1; one line already
scripts/check-charts.mjs	270	23	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	273	26	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	284	36	CONTRACT	keep	assertion 2; one line already
scripts/check-charts.mjs	287	23	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	297	48	CONTRACT	keep	assertion 3; one line already
scripts/check-charts.mjs	308	29	CONTRACT	keep	assertion 4; one line already
scripts/check-charts.mjs	318	217	WHY	rewrite	why the name is on the SVG
scripts/check-charts.mjs	341	272	WHY	rewrite	why the internal names must not surface
scripts/check-charts.mjs	351	158	CONTRACT	keep	why the arrow is optional; two lines already
scripts/check-charts.mjs	368	58	CONTRACT	keep	the ruled rule; one line already
scripts/check-charts.mjs	384	67	CONTRACT	keep	one line already; kept
scripts/check-charts.mjs	389	63	CONTRACT	keep	assertion 5; one line already
scripts/check-charts.mjs	435	82	CONTRACT	keep	assertion 6; one line already
scripts/check-charts.mjs	459	66	CONTRACT	keep	assertion 7; one line already
scripts/check-charts.mjs	470	276	WHY	rewrite	what an unhandled directive renders as; the ruling date goes to the history document
scripts/check-charts.mjs	475	21	CONTRACT	keep	type annotation only; kept
scripts/check-charts.mjs	498	105	WHY	keep	why the advertised escape must work; two lines already
scripts/check-charts.mjs	504	853	WHY	rewrite	why two assertions rather than one adjacency; the date and the old pattern go to the history document
scripts/check-charts.mjs	530	742	NUMBER	rewrite	why an async gate is the shape most able to skip; both dated counts go to the history document
scripts/check-charts.mjs	556	22	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	1	1665	CONTRACT	rewrite	why it is extracted, what five 200s are blind to and why the body rather than the status; the schedule aside goes to the history document
scripts/lib/readiness.mjs	33	105	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	37	195	CONTRACT	keep	the verdict shape; type annotation only
scripts/lib/readiness.mjs	44	57	CONTRACT	keep	one line already; kept
scripts/lib/readiness.mjs	49	1595	CONTRACT	rewrite	why it fails closed everywhere, and what deferring is for; the ruling number and the dated ship go to the history document
scripts/lib/readiness.mjs	81	308	WHY	rewrite	why the rate-limited case is separate
scripts/lib/readiness.mjs	96	22	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	118	49	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	120	31	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	123	416	WHY	rewrite	why an empty checks array is a refusal
scripts/lib/readiness.mjs	144	376	WHY	rewrite	why the top-level field is not the subject
scripts/lib/readiness.mjs	160	240	WHY	rewrite	why a self-disagreeing endpoint is refused
scripts/lib/readiness.mjs	177	296	CONTRACT	rewrite	why the counts print only sometimes
scripts/lib/readiness.mjs	196	1921	CONTRACT	rewrite	why it is a function, that the meaning inverts, why a missing row is a miss and why the detail is absent; the ruling number goes to the history document
scripts/lib/readiness.mjs	235	23	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	237	23	CONTRACT	keep	type annotation only; kept
scripts/lib/readiness.mjs	263	1561	CONTRACT	rewrite	the rule, why a value per key and what still gates; both incidents, their versions and dates go to the history document
scripts/lib/readiness.mjs	291	37	CONTRACT	keep	type annotation only; kept
scripts/build-icons.mjs	1	2120	CONTRACT	rewrite	that it is a generator, what proves its output, what nothing sees and why the builder is written down; the dated gates and the v4 supersession go to the history document
scripts/build-icons.mjs	48	292	CONTRACT	rewrite	why there is no second constant
scripts/build-icons.mjs	55	63	CONTRACT	keep	which token it is; one line already
scripts/build-icons.mjs	58	874	NUMBER	rewrite	what the tile cost and which sizes recover it; the three measured ratios and the ruling date go to the history document
scripts/build-icons.mjs	77	317	CONTRACT	rewrite	where the paths come from and which carry a placeholder
scripts/build-icons.mjs	95	422	CONTRACT	rewrite	why it is derived from the construction; the coordinates go to the history document
scripts/build-icons.mjs	110	337	CONTRACT	keep	the parameters; already short
scripts/build-icons.mjs	120	145	WHY	rewrite	why the longer dimension
scripts/build-icons.mjs	134	75	CONTRACT	keep	one line already; kept
scripts/build-icons.mjs	148	1072	WHY	rewrite	which variable the query was keyed on and why a tile has no such dependency; the live demonstration and the ruling date go to the history document
scripts/build-icons.mjs	172	47	CONTRACT	keep	type annotation only; kept
scripts/build-icons.mjs	177	298	CONTRACT	rewrite	what the container holds and that it was measured
scripts/build-icons.mjs	186	11	CONTRACT	keep	field label; one word already
scripts/build-icons.mjs	187	13	CONTRACT	keep	field label; one word already
scripts/build-icons.mjs	194	21	CONTRACT	keep	field label; already short
scripts/build-icons.mjs	195	9	CONTRACT	keep	field label; one word already
scripts/build-icons.mjs	196	15	CONTRACT	keep	field label; already short
scripts/build-icons.mjs	197	11	CONTRACT	keep	field label; one word already
scripts/build-icons.mjs	198	16	CONTRACT	keep	field label; already short
scripts/build-icons.mjs	199	17	CONTRACT	keep	field label; already short
scripts/build-icons.mjs	208	78	CONTRACT	rewrite	section marker, rule padding cut
scripts/build-icons.mjs	214	55	CONTRACT	keep	type annotation only; kept
scripts/build-icons.mjs	223	76	CONTRACT	keep	why transparent; one line already
scripts/build-icons.mjs	226	155	CONTRACT	keep	why these sizes and that they are measured; two lines already
scripts/build-icons.mjs	234	226	WHY	rewrite	why the small tiles get less padding
scripts/build-icons.mjs	246	467	NUMBER	rewrite	why the padding is geometric rather than stylistic; the two candidate values and their headroom go to the history document
scripts/build-icons.mjs	256	1158	WHY	rewrite	why the manifest is regenerated here and only when writing to public; the ruling reference goes to the history document
scripts/build-icons.mjs	278	227	WHY	rewrite	why the cwd is pinned
scripts/check-hook-matchers.mjs	1	3562	CONTRACT	rewrite	the defect, the boundary, the residual, fail-closed and the two branches; the tool names, the 59 days and the earlier fix go to the history document
scripts/check-hook-matchers.mjs	81	80	CONTRACT	keep	type annotation only; kept
scripts/check-hook-matchers.mjs	90	345	CONTRACT	rewrite	why every matcher and not some
scripts/check-hook-matchers.mjs	103	202	CONTRACT	keep	which matcher these belong to; already short
scripts/check-hook-matchers.mjs	115	353	CONTRACT	rewrite	why the exclusions are enumerated, with its citation
scripts/check-hook-matchers.mjs	133	290	CONTRACT	rewrite	why a hard floor beside the observed set
scripts/check-hook-matchers.mjs	141	606	WHY	rewrite	why the observed set can never demand these; the measurement and the printed line go to the history document
scripts/check-hook-matchers.mjs	160	27	CONTRACT	keep	type annotation only; kept
scripts/check-hook-matchers.mjs	182	447	CONTRACT	rewrite	the gap the sibling gate names and cannot close
scripts/check-hook-matchers.mjs	193	561	CONTRACT	rewrite	why the shape is declared; the six errors and the catching hook go to the history document
scripts/check-hook-matchers.mjs	205	54	CONTRACT	keep	type annotation only; kept
scripts/check-hook-matchers.mjs	252	372	CONTRACT	rewrite	where the expected set comes from, with its citation
